행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,총생활인구수,연령대0_생활인구,연령대10_생활인구,연령대20_생활인구,연령대30_생활인구,연령대40_생활인구,연령대50_생활인구,연령대60_생활인구,연령대70이상_생활인구
11110615,2021,1,45.0,184.0,206.0,892.0,940.0,961.0,1327.0,1409.0,829.0,373.0,90.0,34789484.8684,472760.3646,720314.1163999999,6018744.5726,7360953.1825,7579086.2393,6057604.4422,3700092.4538,2879929.494
11110615,2021,2,45.0,191.0,204.0,891.0,933.0,961.0,1325.0,1401.0,837.0,374.0,91.0,34870788.6523,550423.0403,913298.6304,6442219.3494,7323995.7681,7318418.4506,5802733.4043,3618165.5357,2901534.4821
11110615,2021,4,5.0,187.0,224.0,928.0,936.0,959.0,1320.0,1414.0,833.0,385.0,59.0,42496521.0433,564116.5682,1103185.54,7801263.7106,9030440.3652,8870711.5954,7101446.686,4377907.8486,3647448.7299
11110615,2021,5,5.0,187.0,230.0,926.0,932.0,956.0,1337.0,1412.0,833.0,384.0,63.0,41986334.316,704239.3732,1326991.6476,7952091.8615,8659903.5058,8420654.4682,6915839.5055,4371225.8736,3635388.0759
11110615,2021,6,6.0,188.0,219.0,924.0,929.0,943.0,1318.0,1424.0,828.0,385.0,62.0,43184049.0367,583612.7867,1080638.9877,8060521.4883,9087261.2848,9022603.5803,7194519.3723,4426009.7919,3728881.7498
11110615,2021,7,5.0,186.0,219.0,926.0,920.0,936.0,1317.0,1409.0,832.0,392.0,62.0,40007042.7453,604937.4088,1063264.3612,7398625.8099,8108631.1813,8280850.4256,6761390.2192,4248767.6508,3540575.7064
11110615,2021,8,6.0,188.0,217.0,915.0,922.0,935.0,1322.0,1409.0,824.0,398.0,63.0,38048226.6897,638905.8523,1031034.1927,7013905.8393,7688850.3667,7761181.3066,6361570.5559,4075730.2233,3477048.3837
11110615,2021,9,6.0,187.0,224.0,927.0,922.0,924.0,1316.0,1400.0,814.0,403.0,64.0,36905280.8952,624093.3305,1019720.5796,6594504.8308,7374087.7193,7478661.4429,6248164.1418,4080671.1928,3485377.6681
11110615,2021,10,6.0,187.0,225.0,930.0,919.0,920.0,1318.0,1408.0,809.0,401.0,65.0,41058732.7446,747657.9456,1166415.1458,7578286.042,8172841.9276,8111989.5608,6916813.2007,4518274.8456,3846454.1142
11110615,2021,11,3.0,179.0,228.0,925.0,931.0,914.0,1308.0,1412.0,804.0,403.0,67.0,44240848.9361,738383.116,1207966.4747,8386375.3927,9102614.241,8979197.2358,7319995.7052,4641551.3754,3864765.4309
11110615,2021,12,3.0,185.0,225.0,932.0,942.0,915.0,1316.0,1398.0,809.0,403.0,69.0,42519927.4152,702624.5387,1239243.4459,8026644.3727,8673680.1264,8679730.0549,7112103.3054,4477544.3695,3608357.1737
11110630,2021,1,9.0,112.0,222.0,1095.0,727.0,591.0,965.0,756.0,527.0,217.0,37.0,11613548.1635,158610.2487,401600.0142,1724577.1767,1946791.4753,1973871.7454,2368995.5049,1630002.0888,1409099.9134
11110630,2021,2,10.0,113.0,224.0,1102.0,733.0,588.0,966.0,765.0,527.0,220.0,34.0,10955236.1006,156899.8077,429149.8649,1643712.9806,1831066.6896,1834433.839,2199255.3228,1537371.3368,1323346.2681
11110630,2021,4,1.0,110.0,276.0,1110.0,734.0,577.0,926.0,758.0,498.0,219.0,32.0,12956465.5514,162528.2077,592066.567,1908739.8159,2109802.5696,2176357.7865,2595189.1128,1823826.6098,1587954.8996
11110630,2021,5,1.0,109.0,277.0,1107.0,736.0,579.0,915.0,767.0,503.0,218.0,31.0,12803312.03,177116.2782,617728.2613,1925868.5259,2039884.6103,2076573.5265,2551037.1594,1826301.5145,1588802.1686
11110630,2021,6,0.0,105.0,253.0,1089.0,720.0,575.0,907.0,755.0,499.0,217.0,30.0,12557831.8531,161396.3638,457428.0292,1900918.7018,2073010.7899,2120141.1556,2529063.6657,1779446.7126,1536426.4482
11110630,2021,7,0.0,103.0,239.0,1069.0,735.0,569.0,903.0,760.0,495.0,218.0,30.0,12022071.3986,149039.1218,410354.8142,1832419.081,2003594.4361,2045855.2609,2398736.9862,1712401.8791,1469669.854
11110630,2021,8,0.0,100.0,237.0,1067.0,736.0,570.0,898.0,757.0,497.0,219.0,29.0,10926191.3319,141081.5191,387937.8462,1661332.4336,1798455.6252,1839904.2981,2148621.0514,1566850.9241,1382007.6418
11110630,2021,9,2.0,97.0,232.0,1095.0,742.0,567.0,895.0,764.0,492.0,219.0,28.0,10835789.5005,126633.3625,404215.8203,1615262.9852,1753609.8738,1803264.4871,2154669.6178,1599144.6335,1378988.733
11110630,2021,10,2.0,98.0,224.0,1106.0,742.0,562.0,884.0,773.0,492.0,220.0,27.0,11714044.4541,130347.6046,458848.847,1769515.1764,1859562.8645,1926584.2279,2315717.4963,1760097.9072,1493370.3281
11110630,2021,11,1.0,94.0,222.0,1114.0,743.0,559.0,886.0,766.0,493.0,221.0,28.0,12115890.9384,126517.4898,472895.4555,1873001.3694,1974344.1023,2055770.7064,2376132.9067,1753726.3546,1483502.5403
11110630,2021,12,1.0,93.0,211.0,1112.0,735.0,557.0,881.0,763.0,492.0,215.0,29.0,12110643.862,132786.7266,436742.479,1944608.0687,1974139.0682,2055293.8249,2370765.7878,1733462.6157,1462845.2806
11110640,2021,1,14.0,233.0,429.0,1668.0,1244.0,961.0,1107.0,941.0,605.0,308.0,48.0,15710702.1048,389320.7809,763552.9535,3269643.3268,3168080.875,2618990.0683,2347578.9281,1536676.3416,1616858.8554
11110640,2021,2,14.0,233.0,432.0,1663.0,1235.0,954.0,1109.0,955.0,609.0,309.0,48.0,14586291.5285,371440.6091,766180.9555,3092750.2268,2953042.7545,2419248.3702,2139555.1507,1367341.2529,1476732.2288
11110640,2021,4,2.0,234.0,410.0,1641.0,1250.0,941.0,1083.0,932.0,556.0,303.0,38.0,17002807.6095,470504.224,927533.149,3720006.2596,3425924.5532,2772738.389,2458307.6548,1591408.4921,1636384.8857
11110640,2021,5,2.0,234.0,397.0,1630.0,1237.0,927.0,1089.0,937.0,559.0,309.0,38.0,16976309.4253,471640.9402,1018647.2285,3809279.9949,3312798.2046,2672550.0331,2436453.4832,1608178.7696,1646760.761
11110640,2021,6,2.0,231.0,395.0,1611.0,1250.0,927.0,1094.0,937.0,554.0,308.0,38.0,17000547.0288,433876.8222,896512.58,3776911.7568,3394005.7984,2784929.9538,2452374.41,1609400.0939,1652535.6053
11110640,2021,7,2.0,228.0,386.0,1609.0,1243.0,916.0,1093.0,927.0,561.0,307.0,38.0,16833291.2005,428095.2218,834052.0667,3522085.0583,3414262.117,2817012.4813,2501719.636,1622679.4687,1693385.1316
11110640,2021,8,2.0,227.0,381.0,1616.0,1244.0,911.0,1099.0,920.0,567.0,308.0,40.0,16537368.7053,408308.1213,796666.5159,3550631.9614,3375911.2807,2741603.5752,2422118.1747,1612204.7863,1629924.3351
11110640,2021,9,3.0,226.0,375.0,1611.0,1237.0,916.0,1101.0,929.0,568.0,306.0,40.0,15728876.139,386284.1683,756271.0695,3423284.7788,3194371.9035,2567903.2854,2315414.8794,1516516.7767,1568829.2785
11110640,2021,10,4.0,223.0,373.0,1613.0,1238.0,904.0,1084.0,938.0,566.0,306.0,40.0,16750867.8937,443574.0783,862336.448,3690887.8464,3368937.4281,2708454.575,2443402.0688,1564776.8233,1668498.6375
11110640,2021,11,4.0,222.0,365.0,1612.0,1232.0,898.0,1097.0,943.0,564.0,308.0,40.0,17217544.2514,419633.7229,880489.3943,3800360.336,3511723.4801,2878117.9006,2495064.9327,1557099.8132,1675054.649
11110640,2021,12,4.0,222.0,360.0,1585.0,1221.0,885.0,1096.0,939.0,566.0,311.0,42.0,17214609.9324,447632.8806,920176.8505,3722032.3076,3500829.2504,2878628.2468,2507753.8854,1576803.4653,1660753.0608
11110650,2021,1,21.0,681.0,1303.0,4420.0,2072.0,2270.0,2321.0,1631.0,1246.0,639.0,103.0,19463975.3787,822392.1599,1907640.1587,5586748.029,2482288.6709,2734762.561,2383051.3726,1549777.5073,1997314.8956
11110650,2021,2,21.0,679.0,1340.0,4381.0,2059.0,2277.0,2329.0,1628.0,1247.0,645.0,106.0,17804002.4723,747049.4814,1866136.0866,5104034.0459,2268284.2558,2470096.1796,2171420.4635,1400378.8346,1776603.1366
11110650,2021,4,5.0,649.0,1385.0,4404.0,2045.0,2213.0,2355.0,1644.0,1245.0,663.0,99.0,20604950.6461,826104.8608,2786051.4819,6079143.2663,2532970.6356,2723452.6005,2344800.8825,1486110.7871,1826316.148
11110650,2021,5,5.0,649.0,1362.0,4407.0,2058.0,2186.0,2328.0,1635.0,1185.0,659.0,96.0,21235341.0178,861734.5771,2801892.7205,6417512.3006,2615989.0039,2767444.6607,2415337.9045,1531242.0168,1824187.8119
11110650,2021,6,3.0,646.0,1317.0,4403.0,2044.0,2164.0,2323.0,1645.0,1183.0,665.0,96.0,20112295.2691,819284.4798,2483086.9254,5955087.9383,2575570.088,2691006.4025,2322525.1892,1492563.1425,1773171.0765
11110650,2021,7,3.0,633.0,1315.0,4380.0,2044.0,2153.0,2337.0,1655.0,1184.0,661.0,98.0,19869040.841,842971.8205,2118623.9187,5774360.926,2578073.39,2739334.3939,2393191.1911,1556164.0851,1866321.0875
11110650,2021,8,3.0,626.0,1331.0,4391.0,2044.0,2148.0,2348.0,1661.0,1181.0,668.0,98.0,20190007.5813,827760.4851,2172976.3281,5887599.6538,2560112.3406,2766491.1732,2472520.6037,1573679.0328,1928867.9787
11110650,2021,9,4.0,625.0,1341.0,4394.0,2050.0,2147.0,2365.0,1657.0,1176.0,672.0,99.0,19840053.2673,807395.811,2408515.6575,5797722.0287,2466829.8928,2664995.2143,2363638.2797,1509588.0979,1821368.2546
11110650,2021,10,4.0,619.0,1336.0,4393.0,2036.0,2148.0,2378.0,1649.0,1177.0,673.0,102.0,21332147.1071,859488.825,2609041.7624,6485573.8326,2667714.5183,2821111.1135,2472501.4998,1561579.3791,1855136.2192
11110650,2021,11,3.0,610.0,1302.0,4384.0,2031.0,2115.0,2382.0,1654.0,1177.0,672.0,107.0,21322447.7079,838879.2874,2546458.8267,6663682.4329,2671203.7329,2792718.9514,2461713.9192,1536327.227,1811463.2586
11110650,2021,12,3.0,606.0,1287.0,4366.0,2015.0,2112.0,2377.0,1665.0,1172.0,673.0,107.0,21700200.9105,891610.2934,2596375.3543,6635714.678,2724865.6716,2831063.9521,2534814.7173,1592460.4198,1893295.8155
11110670,2021,1,9.0,128.0,243.0,612.0,534.0,631.0,1109.0,1024.0,549.0,232.0,45.0,6754842.3708,121226.6048,244985.9747,887946.025,1076564.2517,1122509.6136,1393184.903,1042061.7729,866363.2162
11110670,2021,2,9.0,127.0,239.0,622.0,530.0,622.0,1108.0,1039.0,542.0,238.0,46.0,6153550.9359,106711.1944,219825.9942,824116.6703,985610.8178,1003960.0125,1263956.6916,961796.6128,787572.9373999999
11110670,2021,4,0.0,128.0,231.0,613.0,532.0,614.0,1079.0,1044.0,533.0,242.0,33.0,7044711.2507,108454.9278,265581.2005,918506.681,1127505.1729,1189847.0648,1461403.0264,1073465.7735,899947.4227
11110670,2021,5,0.0,131.0,230.0,611.0,532.0,598.0,1065.0,1022.0,512.0,230.0,34.0,7202881.9975,124365.0284,276484.8077,955039.0222,1121663.8299,1200169.1355,1481526.3112,1100589.1877,943044.677
11110670,2021,6,0.0,134.0,225.0,606.0,534.0,596.0,1055.0,1029.0,518.0,236.0,33.0,7084103.019,116438.4291,267725.4744,942355.8581,1106662.4341,1199361.9359,1461683.5661,1076287.229,913588.0846
11110670,2021,7,0.0,133.0,224.0,609.0,531.0,596.0,1050.0,1032.0,520.0,238.0,31.0,6784233.1926,104699.306,229288.5545,916766.6557,1075621.4213,1150568.5137,1406873.5829,1035151.6231,865263.5223
11110670,2021,8,0.0,134.0,217.0,597.0,541.0,587.0,1033.0,1028.0,519.0,236.0,33.0,5883402.8701,86165.9541,190272.8439,803385.4548,909587.2294,977543.5979,1206552.8973,920682.4797,789212.4288
11110670,2021,9,0.0,138.0,219.0,602.0,546.0,587.0,1031.0,1031.0,517.0,239.0,33.0,5987663.0014,85230.1664,196041.6263,787861.7974,952297.3988,1016868.4729,1218771.5977,937464.0453,793127.8822999999
11110670,2021,10,0.0,136.0,215.0,601.0,548.0,583.0,1023.0,1033.0,513.0,242.0,32.0,6419245.8868,96879.6608,201003.4944,835983.6782,1014032.5692,1097317.3303,1316840.9369,1004947.5675,852240.6491
11110670,2021,11,0.0,130.0,218.0,593.0,546.0,584.0,1002.0,1030.0,510.0,244.0,31.0,6360847.352,94776.8592,197891.6658,847791.1363,1018562.7535,1097915.4208,1302175.0378,982373.3339,819361.1385
11110670,2021,12,0.0,128.0,217.0,597.0,546.0,590.0,1001.0,1021.0,513.0,245.0,33.0,6424405.1832,99999.9836,210449.3742,867168.7379,1022097.4906,1111912.5485,1305967.1937,982075.9064,824733.9797
11110680,2021,1,14.0,236.0,495.0,1167.0,893.0,1084.0,1833.0,1396.0,813.0,312.0,53.0,7455567.0465,229584.3707,544522.4979,1055563.75,904724.9137,1012185.1585,1562721.5536,1104645.7367,1041619.0559
11110680,2021,2,14.0,232.0,484.0,1162.0,887.0,1064.0,1821.0,1399.0,805.0,323.0,54.0,6650461.5035,201745.3943,485669.7888,947706.5664,811845.3026,891834.6683,1400987.6448,989331.2621,921340.8509
11110680,2021,4,5.0,225.0,465.0,1154.0,889.0,1035.0,1819.0,1424.0,792.0,321.0,46.0,6937413.9464,206183.3419,480013.7939,1002298.2564,837148.9899,907375.6429,1515609.97,1063191.9111,925592.0423
11110680,2021,5,3.0,219.0,466.0,1161.0,878.0,1027.0,1793.0,1398.0,772.0,316.0,44.0,7215366.1223,209938.9509,482280.3192,1062865.7374,880817.7605,943163.4766,1562984.7174,1108959.1156,964356.0564
11110680,2021,6,3.0,220.0,461.0,1152.0,879.0,1023.0,1797.0,1403.0,766.0,311.0,42.0,6869287.0544,205687.7925,457994.711,1010973.3,844307.4791,902540.6216,1510438.4478,1040070.3704,897274.3343
11110680,2021,7,3.0,216.0,463.0,1148.0,882.0,1017.0,1792.0,1399.0,762.0,314.0,41.0,6967301.3641,227414.8841,477730.4104,1010675.6251,868349.4216,915276.4231,1533955.8019,1027186.1117,906712.6947
11110680,2021,8,3.0,210.0,456.0,1141.0,896.0,1006.0,1796.0,1388.0,769.0,315.0,41.0,7038196.1762,236874.6568,469832.9679,1050960.6261,880524.1533,923636.966,1517152.2148,1018832.7944,940381.7898
11110680,2021,9,3.0,207.0,446.0,1139.0,892.0,1004.0,1784.0,1384.0,768.0,321.0,37.0,6862231.6188,223327.1131,433112.8357,1032238.7391,872557.1324,904265.205,1506808.3379,993019.0524,896903.1971999999
11110680,2021,10,3.0,208.0,441.0,1141.0,898.0,986.0,1792.0,1383.0,766.0,324.0,38.0,7075992.1542,229428.5894,445287.7588,1072972.8292,886290.6828,928939.2378,1562338.3069,1015376.3738,935358.3973
11110680,2021,11,0.0,208.0,437.0,1123.0,910.0,982.0,1783.0,1389.0,761.0,322.0,38.0,6690268.9174,212284.1436,403804.8701,1004574.8948,837968.8357,879305.3313,1484432.2822,984215.3845,883683.1527
11110680,2021,12,0.0,203.0,430.0,1102.0,924.0,975.0,1775.0,1391.0,749.0,322.0,40.0,7017845.5732,224143.0609,426273.8894,1025934.4079,872534.6464,940317.8737,1553200.1818,1040107.0217,935334.5318
11110690,2021,1,12.0,383.0,528.0,951.0,955.0,952.0,1276.0,1014.0,539.0,240.0,47.0,3639803.6869,261228.1966,321828.8706,452175.4356,595188.7772,588211.2302,572060.9474,430064.0901,419046.1606
11110690,2021,2,12.0,374.0,520.0,948.0,948.0,943.0,1281.0,1015.0,541.0,244.0,47.0,3209758.6171,239022.6334,287845.2778,386634.0766,511802.9601,514183.9428,506572.837,379126.1786,384570.6821
11110690,2021,4,1.0,368.0,505.0,946.0,929.0,923.0,1246.0,1021.0,511.0,237.0,40.0,3335900.621,243642.6926,320804.8526,399817.0047,525934.5681,524900.5092,542732.4876,384502.4166,393566.1121
11110690,2021,5,1.0,368.0,497.0,946.0,929.0,916.0,1240.0,1022.0,510.0,237.0,38.0,3461468.9936,243598.8437,321853.8488,415546.016,541646.7535,546583.9629,567901.3867,406768.1744,417570.0254
11110690,2021,6,1.0,364.0,492.0,956.0,926.0,918.0,1236.0,1033.0,509.0,238.0,35.0,3263673.3592,226520.9715,306172.8967,390690.5489,516943.9264,516838.7446,528429.3935,392647.9638,385428.9531
11110690,2021,7,1.0,368.0,493.0,939.0,936.0,912.0,1241.0,1039.0,509.0,233.0,35.0,3397163.797,239064.7075,317084.3807,404383.0835,535241.2956,532904.0899,563393.2283,415253.3135,389839.676
11110690,2021,8,1.0,364.0,488.0,932.0,937.0,910.0,1247.0,1042.0,509.0,232.0,37.0,3689890.6051,246470.6151,355922.8155,460506.018,558329.7061,581021.8535,605447.8101,456735.3699,425456.395
11110690,2021,9,1.0,365.0,481.0,924.0,933.0,898.0,1239.0,1052.0,507.0,232.0,36.0,3653592.9625,246955.5674,352688.4986,461638.6296,543925.3921,581164.3497,602412.8131,450680.6618,414127.0608
11110690,2021,10,1.0,366.0,478.0,909.0,939.0,889.0,1233.0,1052.0,507.0,232.0,34.0,3739526.6557,252944.6408,371290.3693,482363.1861,558372.6387,584967.5069,612309.534,463264.9585,414013.8016
11110690,2021,11,1.0,366.0,477.0,907.0,929.0,888.0,1230.0,1046.0,506.0,234.0,34.0,3563831.4142,250721.5871,372622.8728,440583.1358,523444.1143,554001.2949,577981.6035,448279.4548,396197.3511
11110690,2021,12,1.0,359.0,469.0,905.0,926.0,881.0,1227.0,1038.0,501.0,235.0,33.0,3763932.4587,261507.703,392105.4089,467786.5829,540394.9599,583994.6630000001,618621.1465,474041.1032,425480.9053
11110700,2021,1,10.0,287.0,360.0,808.0,838.0,930.0,1143.0,892.0,538.0,238.0,37.0,6080833.6157,306779.5212,354945.8827,821752.3076000001,947047.8219,983150.4758,1125762.3431,783426.1553,757969.1304
11110700,2021,2,10.0,286.0,355.0,815.0,841.0,924.0,1142.0,898.0,538.0,236.0,38.0,5465545.615999999,272076.1762,315540.0856,729558.4487,850353.0357,879607.7189,1023668.7304,707613.2389,687128.2024
11110700,2021,4,6.0,281.0,352.0,806.0,825.0,899.0,1145.0,899.0,532.0,234.0,35.0,5891159.2839,278438.8488,342910.264,792136.8562,908701.5408,925520.7613,1129263.5556,752649.8156,761537.622
11110700,2021,5,6.0,279.0,355.0,799.0,815.0,891.0,1148.0,906.0,525.0,235.0,34.0,6122926.8619,281175.6211,354929.108,839928.7041,933050.0068,949256.7363,1164087.463,792485.2165,808013.9913999999
11110700,2021,6,0.0,278.0,356.0,788.0,815.0,885.0,1142.0,909.0,512.0,227.0,30.0,5936664.706,271901.9691,351643.3348,818459.8743,894266.2715,937990.4544,1116978.5079,772573.3733,772850.9524
11110700,2021,7,0.0,278.0,354.0,781.0,807.0,880.0,1136.0,916.0,513.0,226.0,32.0,6099279.941,288905.9861,338839.9346,843739.5452,952421.4404,981436.2139,1133768.034,788750.5094,771418.2738
11110700,2021,8,0.0,264.0,351.0,774.0,800.0,875.0,1129.0,931.0,506.0,236.0,31.0,6170402.4607,318768.1977,347196.4742,843964.4575,947708.883,983590.8198,1131596.3049,807975.275,789602.0443
11110700,2021,9,0.0,259.0,352.0,766.0,803.0,872.0,1132.0,927.0,498.0,240.0,32.0,5820514.4404,296523.5026,313758.7546,805607.0752,897171.986,920495.7466,1070709.9051,762302.8498,753944.6384
11110700,2021,10,0.0,254.0,347.0,756.0,802.0,861.0,1139.0,934.0,499.0,242.0,33.0,6047583.7374,304329.9288,325569.4049,837830.6366,929155.9017,946814.6697,1116833.3884,803041.1702,784008.6265
11110700,2021,11,0.0,249.0,339.0,755.0,798.0,861.0,1148.0,930.0,498.0,243.0,34.0,5883556.4414,300940.2255,317330.8723,805215.5652,908069.4354,932042.8562,1080472.4153,783138.8319,756346.2344
11110700,2021,12,0.0,243.0,340.0,749.0,794.0,861.0,1147.0,928.0,504.0,237.0,34.0,5889985.6521,300578.3392,323880.4238,807503.5265,906127.8855,947049.609,1069704.9622,785664.3116,749476.62
11110710,2021,1,17.0,264.0,342.0,2105.0,1575.0,1262.0,1668.0,1363.0,757.0,310.0,54.0,9806202.7751,308216.8677,376839.665,1678691.4565,1673233.418,1589404.3835,1750613.0472,1277683.583,1151520.351
11110710,2021,2,17.0,265.0,337.0,2106.0,1572.0,1259.0,1667.0,1378.0,750.0,306.0,53.0,8781869.6308,287218.9733,355432.326,1439603.7503,1462041.4187,1420062.4017,1579327.6503,1170213.8289,1067969.2631
11110710,2021,4,1.0,264.0,341.0,2139.0,1580.0,1251.0,1651.0,1350.0,707.0,295.0,35.0,9815213.4837,292667.5036,457471.2564,1592523.2919,1627088.5922,1612194.7437,1750698.0679,1297948.4749,1184621.5744
11110710,2021,5,1.0,263.0,340.0,2148.0,1581.0,1235.0,1652.0,1359.0,705.0,297.0,35.0,9872757.4077,300693.5041,468023.163,1619278.5999,1630592.8687,1580255.5719,1782361.551,1304157.5658,1187394.5915
11110710,2021,6,1.0,271.0,341.0,2148.0,1599.0,1231.0,1654.0,1360.0,710.0,299.0,35.0,9557144.0173,283137.5871,454321.0174,1561548.375,1607760.9475,1559406.9713,1711747.9823,1263635.9984,1115585.1647
11110710,2021,7,1.0,271.0,336.0,2153.0,1595.0,1229.0,1652.0,1350.0,714.0,299.0,37.0,9726198.2012,301829.3147,417885.8881,1626604.6773,1681726.0746,1589765.3624,1737645.0904,1264070.9574,1106670.8022
11110710,2021,8,1.0,270.0,338.0,2213.0,1585.0,1221.0,1649.0,1353.0,724.0,300.0,37.0,9485061.5526,278894.2712,411782.258,1623226.5249,1633638.5763,1535778.0211,1667252.9221,1235911.7731,1098577.1856
11110710,2021,9,1.0,266.0,339.0,2205.0,1577.0,1205.0,1633.0,1363.0,723.0,302.0,36.0,9389719.911,245755.0813,428996.9502,1598962.5774,1601676.5533,1503001.2864,1637825.4761,1258686.939,1114815.0451
11110710,2021,10,1.0,260.0,336.0,2194.0,1573.0,1210.0,1625.0,1362.0,722.0,305.0,35.0,9460111.6099,225826.7631,405868.0687,1697699.24,1576193.2137,1470989.6939,1659445.1519,1301057.8699,1123031.6014
11110710,2021,11,0.0,256.0,334.0,2199.0,1589.0,1197.0,1623.0,1368.0,719.0,306.0,36.0,8982109.4234,211624.2686,372361.1642,1566481.3471,1500218.2191,1420567.6766,1597269.4253,1256647.2485,1056940.0536
11110710,2021,12,0.0,257.0,334.0,2210.0,1612.0,1179.0,1624.0,1369.0,715.0,303.0,36.0,9346948.5292,223554.4382,370316.1432,1699558.4699,1589085.2592,1470244.6635,1647832.9687,1251430.7054,1094925.9101
11140520,2021,1,5.0,164.0,116.0,226.0,415.0,452.0,306.0,237.0,104.0,42.0,10.0,16116292.1583,230546.8678,237856.5357,2490827.6366,4318627.8075,4264403.6923,2690216.7897,1208323.593,675489.2161
11140520,2021,2,5.0,165.0,116.0,226.0,430.0,465.0,313.0,233.0,105.0,44.0,10.0,15587997.372,309115.4621,276152.8472,2478885.6935,4164096.1721,4008942.8394,2541767.7974,1146668.8529,662367.7171
11140520,2021,4,5.0,160.0,124.0,249.0,466.0,482.0,306.0,241.0,105.0,45.0,10.0,18907149.2804,505494.2928,598849.7845,2906738.5471,4960908.9392,4661253.4094,3080800.408,1392570.4101,800533.4767
11140520,2021,5,2.0,158.0,124.0,256.0,470.0,489.0,299.0,241.0,106.0,44.0,11.0,17889939.0156,558469.3274,574329.0835,2826284.7434,4578789.6993,4318007.2947,2915609.2804,1345560.2143,772889.3734
11140520,2021,6,1.0,158.0,130.0,251.0,480.0,501.0,302.0,236.0,103.0,39.0,8.0,19353905.9576,529194.7105,635108.0383,3023950.6225,5030423.4842,4794768.706,3172509.7423,1383112.1388,784838.5165
11140520,2021,7,1.0,157.0,123.0,250.0,486.0,493.0,299.0,241.0,97.0,40.0,8.0,17961145.3435,417829.304,398120.7922,2893845.2227,4647234.4633,4490105.2049,3005383.7019,1343774.2272,764852.4225
11140520,2021,8,1.0,160.0,120.0,258.0,491.0,497.0,307.0,242.0,99.0,40.0,8.0,17363580.0892,480023.7863,487181.989,2826645.5617,4430706.2211,4301831.2386,2834544.4864,1276647.3317,725999.4922
11140520,2021,9,1.0,162.0,120.0,252.0,499.0,501.0,309.0,236.0,101.0,42.0,8.0,16680306.5765,545407.6529,605700.2825,2572976.1373,4163796.6852,4077754.7308,2746479.2855,1251014.3622,717177.4543
11140520,2021,10,1.0,166.0,125.0,251.0,497.0,501.0,304.0,240.0,100.0,42.0,8.0,18132245.3557,643978.3755,673469.1412,2757456.5172,4491148.2437,4350280.3909,3037643.0349,1386424.7962,791844.8677
11140520,2021,11,1.0,172.0,125.0,251.0,496.0,509.0,306.0,239.0,103.0,41.0,8.0,20393854.2401,691667.0453,693630.5508,3181070.0015,5170505.2194,4972416.7626,3356553.4201,1501987.2628,826023.9806
11140520,2021,12,1.0,172.0,122.0,251.0,501.0,504.0,305.0,243.0,102.0,41.0,8.0,20246606.9509,603782.3521,708286.38,3258745.9885,5090526.6421,4970047.6614,3356337.8328,1471319.0645,787561.0243
11140540,2021,1,43.0,195.0,192.0,513.0,530.0,664.0,958.0,1039.0,599.0,296.0,87.0,15257492.9734,209913.8859,282413.4673,2156145.0036,3511036.1822,3505814.3695,2649178.9196,1675302.8131,1267688.3297
11140540,2021,2,45.0,197.0,194.0,518.0,528.0,666.0,967.0,1033.0,602.0,295.0,88.0,14664274.1164,221492.997,294142.8472,2102884.2542,3404604.9719,3340568.6541,2483976.7316,1576095.5314,1240508.1333
11140540,2021,4,45.0,192.0,200.0,507.0,533.0,661.0,945.0,1033.0,592.0,299.0,89.0,17576755.5268,222310.3459,345760.0998,2391779.0107,4069724.5015,3994103.2924,3058932.9066,1968397.6573,1525747.7195
11140540,2021,5,1.0,192.0,198.0,496.0,528.0,658.0,943.0,1028.0,525.0,223.0,53.0,16920331.7954,259154.3378,373151.5635,2355910.2252,3808544.6705,3759203.5221,2927951.8806,1919020.2721,1517395.346
11140540,2021,6,1.0,193.0,203.0,492.0,528.0,663.0,934.0,1038.0,522.0,225.0,53.0,17540194.0142,213791.9212,332357.2713,2452508.8567,4010211.5593,3983242.5278,3030696.8891,1967659.7325,1549725.269
11140540,2021,7,1.0,191.0,205.0,495.0,530.0,664.0,927.0,1039.0,527.0,222.0,53.0,16561575.2169,237989.9752,316264.9952,2348734.8528,3712008.8809,3718378.5695,2876870.8263,1885538.5953,1465788.5226
11140540,2021,8,1.0,189.0,209.0,494.0,537.0,656.0,925.0,1036.0,524.0,224.0,53.0,15772103.1243,249531.0139,317313.7474,2314402.6828,3556842.2953,3502929.8118,2684159.4362,1749325.0838,1397599.08
11140540,2021,9,2.0,194.0,214.0,497.0,536.0,662.0,924.0,1032.0,525.0,225.0,51.0,15676377.5253,235839.9961,318770.7737,2204608.2813,3462325.2132,3486023.4164,2737993.0871,1796547.5435,1434269.1718
11140540,2021,10,2.0,192.0,212.0,495.0,530.0,656.0,914.0,1030.0,529.0,227.0,51.0,17412558.2503,285472.0163,381778.4256,2439564.0073,3849780.5857,3802587.1835,3019374.3348,1999834.6726,1634167.0571
11140540,2021,11,1.0,181.0,214.0,499.0,529.0,652.0,906.0,1032.0,520.0,231.0,52.0,18519942.8789,259744.5259,397451.2731,2745534.1103,4224427.1673,4140024.5636,3148959.8499,2028754.9946,1575046.371
