행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수
11680720,2021,5,4,2106,3337,2564,2836,4487,3720,2907,1130,391,107
11680720,2021,6,4,2079,3349,2554,2823,4474,3716,2928,1137,387,113
11680720,2021,7,4,2062,3347,2548,2776,4476,3709,2955,1139,394,116
11680720,2021,8,4,2042,3332,2525,2757,4439,3714,2964,1135,394,118
11680720,2021,9,6,2031,3336,2499,2764,4431,3717,2980,1126,402,111
11680720,2021,10,5,2011,3332,2489,2744,4393,3731,2992,1137,403,114
11680720,2021,11,6,2016,3328,2483,2709,4383,3741,2975,1139,402,111
11680720,2021,12,6,2007,3302,2478,2716,4375,3718,2992,1150,404,112
11680730,2021,1,7,749,1214,2200,2251,2156,2507,2541,1401,526,103
11680730,2021,2,6,733,1187,2179,2234,2143,2495,2547,1404,526,104
11680730,2021,4,7,726,1174,2128,2223,2106,2469,2542,1400,524,114
11680730,2021,5,6,716,1159,2137,2217,2094,2458,2541,1408,522,112
11680730,2021,6,6,717,1156,2132,2214,2095,2437,2559,1413,526,110
11680730,2021,7,6,712,1146,2128,2215,2092,2416,2561,1423,533,109
11680730,2021,8,7,704,1137,2111,2221,2083,2397,2585,1418,534,107
11680730,2021,9,7,697,1133,2097,2199,2073,2375,2597,1416,535,108
11680730,2021,10,7,688,1117,2094,2194,2058,2355,2596,1398,538,104
11680730,2021,11,8,679,1109,2076,2196,2058,2335,2594,1393,536,105
11680730,2021,12,8,674,1100,2087,2181,2068,2317,2597,1395,534,112
11680740,2021,1,4,1261,1773,1920,2565,3065,2619,2495,1493,428,75
11680740,2021,2,4,1313,1803,1860,2613,3121,2624,2538,1518,432,73
11680740,2021,4,6,1306,1782,1851,2584,3136,2607,2578,1533,440,70
11680740,2021,5,6,1313,1774,1827,2586,3127,2600,2589,1545,442,73
11680740,2021,6,6,1312,1766,1823,2565,3144,2589,2591,1546,447,75
11680740,2021,7,6,1301,1768,1826,2539,3116,2607,2596,1548,454,77
11680740,2021,8,7,1264,1723,1814,2524,3074,2596,2623,1547,462,75
11680740,2021,9,7,1242,1710,1802,2539,3055,2574,2623,1564,460,75
11680740,2021,10,7,1229,1694,1807,2515,3027,2571,2621,1579,464,73
11680740,2021,11,7,1210,1695,1803,2492,3026,2580,2624,1581,472,76
11680740,2021,12,7,1215,1692,1776,2472,3055,2561,2600,1589,477,74
11680750,2021,1,7,625,568,1610,2289,1658,2255,3362,1977,689,160
11680750,2021,2,7,606,573,1590,2268,1659,2230,3360,1982,701,160
11680750,2021,4,4,597,571,1530,2241,1649,2201,3359,1994,711,159
11680750,2021,5,5,598,567,1518,2216,1638,2190,3374,1998,717,158
11680750,2021,6,5,594,566,1505,2196,1639,2177,3383,2002,721,160
11680750,2021,7,5,606,568,1492,2185,1656,2161,3407,2000,732,160
11680750,2021,8,5,613,557,1486,2169,1655,2173,3402,2000,737,163
11680750,2021,9,6,611,541,1458,2139,1643,2148,3409,1999,736,161
11680750,2021,10,6,607,549,1445,2145,1654,2147,3413,1997,735,159
11680750,2021,11,6,607,548,1429,2132,1672,2126,3415,2009,731,161
11680750,2021,12,7,622,545,1402,2127,1668,2105,3416,2014,732,166
11710510,2021,1,8,690,889,1704,1922,1973,2423,2443,1247,452,69
11710510,2021,2,8,680,880,1692,1896,1949,2403,2458,1228,463,67
11710510,2021,4,1,667,855,1656,1867,1879,2319,2475,1191,460,62
11710510,2021,5,1,666,850,1656,1849,1889,2304,2481,1190,455,63
11710510,2021,6,1,661,841,1647,1847,1875,2280,2482,1179,463,61
11710510,2021,7,1,654,833,1639,1827,1865,2263,2486,1173,458,61
11710510,2021,8,2,639,829,1619,1811,1856,2232,2483,1170,464,58
11710510,2021,9,2,634,823,1603,1797,1854,2221,2453,1156,468,59
11710510,2021,10,2,628,822,1564,1795,1836,2214,2454,1153,462,59
11710510,2021,11,2,624,811,1557,1782,1827,2211,2443,1146,460,60
11710510,2021,12,1,619,809,1553,1771,1813,2205,2428,1145,461,64
11710520,2021,1,10,1973,2049,3840,4289,4064,3675,3296,1634,564,91
11710520,2021,2,9,1950,2038,3794,4266,4075,3660,3305,1642,569,90
11710520,2021,4,3,1919,2026,3830,4202,4038,3646,3333,1630,569,81
11710520,2021,5,2,1904,2004,3850,4180,4016,3635,3321,1618,566,83
11710520,2021,6,2,1886,2009,3835,4140,4030,3639,3334,1625,576,81
11710520,2021,7,2,1879,1996,3821,4127,4014,3638,3348,1617,591,84
11710520,2021,8,2,1871,1992,3787,4125,3989,3647,3330,1615,598,83
11710520,2021,9,2,1867,1976,3785,4099,3992,3640,3350,1626,601,89
11710520,2021,10,2,1853,1978,3743,4095,3982,3642,3362,1631,598,91
11710520,2021,11,2,1847,1979,3704,4079,3978,3632,3358,1641,597,87
11710520,2021,12,2,1826,1962,3673,4066,3958,3631,3345,1640,597,85
11710531,2021,1,4,650,1008,1847,1744,1939,2343,1930,1047,363,53
11710531,2021,2,4,644,991,1842,1747,1909,2348,1935,1048,372,53
11710531,2021,4,3,630,967,1833,1732,1847,2305,1942,1054,373,53
11710531,2021,5,3,620,946,1841,1726,1831,2292,1969,1049,380,54
11710531,2021,6,3,618,940,1828,1733,1820,2289,1984,1045,374,56
11710531,2021,7,3,617,929,1815,1749,1815,2289,1984,1045,380,57
11710531,2021,8,3,616,936,1814,1749,1814,2273,2002,1047,386,55
11710531,2021,9,3,610,938,1813,1735,1801,2273,2001,1044,384,57
11710531,2021,10,2,604,930,1792,1740,1786,2264,1996,1056,388,57
11710531,2021,11,2,590,923,1789,1719,1778,2259,1992,1052,395,57
11710531,2021,12,2,580,927,1778,1714,1772,2252,2000,1052,403,59
11710532,2021,1,16,1343,1556,2247,2704,3030,3330,2749,1573,576,105
11710532,2021,2,16,1333,1541,2234,2673,3031,3335,2768,1583,568,108
11710532,2021,4,6,1331,1505,2240,2685,2977,3298,2805,1554,562,105
11710532,2021,5,5,1328,1499,2221,2692,2950,3298,2820,1563,562,105
11710532,2021,6,4,1315,1498,2235,2675,2940,3276,2841,1558,568,102
11710532,2021,7,3,1299,1490,2210,2681,2936,3268,2855,1563,571,101
11710532,2021,8,3,1281,1494,2190,2676,2929,3252,2869,1574,570,101
11710532,2021,9,3,1266,1475,2194,2672,2920,3243,2874,1558,582,98
11710532,2021,10,3,1257,1460,2176,2664,2895,3239,2861,1579,581,96
11710532,2021,11,3,1245,1439,2160,2661,2878,3228,2859,1576,587,94
11710532,2021,12,2,1237,1432,2170,2658,2877,3235,2871,1559,588,97
11710540,2021,1,17,960,1606,2371,2222,2818,3622,3283,1917,723,107
11710540,2021,2,17,938,1599,2336,2210,2801,3593,3287,1915,724,105
11710540,2021,4,2,893,1592,2319,2185,2769,3555,3279,1898,720,94
11710540,2021,5,2,887,1579,2320,2168,2746,3550,3279,1898,721,95
11710540,2021,6,2,883,1564,2308,2165,2741,3536,3279,1889,729,95
11710540,2021,7,2,874,1564,2305,2158,2727,3517,3290,1897,736,95
11710540,2021,8,2,864,1556,2299,2167,2715,3510,3299,1896,743,99
11710540,2021,9,2,855,1554,2276,2150,2681,3497,3314,1896,743,102
11710540,2021,10,2,841,1548,2277,2137,2666,3504,3303,1883,741,103
11710540,2021,11,3,832,1543,2256,2129,2642,3507,3311,1888,758,102
11710540,2021,12,2,817,1527,2245,2130,2626,3506,3317,1884,761,101
11710550,2021,1,34,898,1353,2468,2285,2748,3703,3402,1784,691,116
11710550,2021,2,34,883,1347,2445,2257,2726,3690,3408,1783,703,114
11710550,2021,4,3,872,1325,2441,2228,2705,3625,3442,1743,708,102
11710550,2021,5,3,865,1322,2422,2232,2703,3635,3456,1732,705,102
11710550,2021,6,3,838,1315,2427,2216,2684,3632,3467,1735,708,103
11710550,2021,7,1,827,1303,2420,2198,2679,3606,3488,1739,714,105
11710550,2021,8,2,824,1293,2400,2186,2655,3581,3499,1731,724,104
11710550,2021,9,2,807,1284,2380,2169,2643,3550,3510,1737,719,106
11710550,2021,10,2,796,1282,2363,2159,2623,3540,3521,1738,718,103
11710550,2021,11,2,784,1258,2352,2160,2599,3534,3527,1740,714,102
11710550,2021,12,2,770,1252,2322,2156,2593,3525,3533,1737,724,99
11710561,2021,1,7,1074,1666,2502,2267,2682,2708,1959,864,364,63
11710561,2021,2,8,1059,1656,2483,2260,2682,2700,1975,859,368,61
11710561,2021,4,6,1037,1651,2453,2239,2612,2673,2000,858,367,62
11710561,2021,5,6,1022,1638,2418,2242,2567,2679,2003,858,366,65
11710561,2021,6,6,1007,1629,2411,2234,2560,2674,2018,862,370,64
11710561,2021,7,6,1018,1619,2415,2227,2543,2682,2030,867,371,67
11710561,2021,8,6,1018,1597,2403,2238,2521,2680,2036,860,373,68
11710561,2021,9,6,1011,1599,2406,2229,2508,2676,2056,868,374,66
11710561,2021,10,7,996,1608,2385,2225,2508,2677,2062,867,372,64
11710561,2021,11,4,992,1601,2380,2226,2484,2679,2065,862,363,65
11710561,2021,12,5,979,1592,2355,2227,2481,2668,2073,870,365,67
11710562,2021,1,3,1194,1241,5177,6006,3679,3628,3178,1510,468,75
11710562,2021,2,3,1180,1242,5177,6007,3685,3626,3186,1512,475,76
11710562,2021,4,3,1167,1237,5274,6034,3668,3626,3208,1507,480,73
11710562,2021,5,3,1148,1239,5337,6076,3663,3613,3216,1513,486,71
11710562,2021,6,3,1144,1246,5356,6167,3656,3606,3223,1523,489,70
11710562,2021,7,2,1154,1242,5432,6185,3653,3611,3248,1517,492,70
11710562,2021,8,2,1133,1240,5471,6221,3650,3612,3249,1524,506,69
11710562,2021,9,2,1127,1224,5473,6241,3652,3609,3249,1531,506,77
11710562,2021,10,2,1129,1211,5440,6250,3649,3609,3254,1525,511,77
11710562,2021,11,1,1120,1213,5429,6242,3638,3602,3265,1533,513,75
11710562,2021,12,1,1105,1190,5366,6230,3645,3572,3260,1530,518,72
11710566,2021,1,1,1305,2794,2195,1706,3371,3135,2465,1034,347,101
11710566,2021,2,1,1305,2774,2188,1707,3353,3162,2455,1051,348,102
11710566,2021,4,1,1282,2708,2175,1694,3297,3124,2491,1071,365,95
11710566,2021,5,1,1270,2692,2170,1688,3261,3140,2519,1069,374,95
11710566,2021,6,1,1247,2677,2163,1676,3240,3128,2553,1084,373,97
11710566,2021,7,1,1237,2664,2149,1672,3233,3122,2568,1086,374,96
11710566,2021,8,0,1220,2639,2140,1671,3211,3118,2588,1090,370,96
11710566,2021,9,0,1206,2630,2111,1681,3179,3121,2589,1089,373,91
11710566,2021,10,1,1198,2618,2118,1663,3166,3136,2607,1090,374,92
11710566,2021,11,1,1178,2622,2108,1656,3146,3122,2616,1102,372,95
11710566,2021,12,2,1182,2627,2106,1661,3146,3131,2623,1116,371,96
11710570,2021,1,11,2850,3212,5593,5655,5834,6869,5705,2533,996,204
11710570,2021,2,11,2804,3203,5520,5601,5792,6853,5692,2547,1001,202
11710570,2021,4,14,2776,3124,5468,5549,5713,6804,5737,2534,1005,209
11710570,2021,5,13,2771,3080,5436,5545,5707,6789,5750,2527,1021,204
11710570,2021,6,13,2750,3085,5406,5530,5701,6768,5796,2534,1026,205
11710570,2021,7,13,2749,3081,5401,5526,5691,6798,5817,2555,1025,205
11710570,2021,8,12,2718,3088,5372,5489,5683,6780,5833,2558,1027,208
11710570,2021,9,13,2699,3093,5336,5475,5671,6794,5864,2552,1039,211
11710570,2021,10,8,2671,3072,5303,5484,5632,6796,5874,2552,1041,204
11710570,2021,11,6,2666,3066,5295,5458,5638,6799,5886,2558,1047,207
11710570,2021,12,6,2638,3049,5226,5444,5615,6763,5873,2562,1056,214
11710580,2021,1,9,1232,1374,4582,5420,3493,3537,3058,1505,477,76
11710580,2021,2,8,1212,1372,4526,5391,3500,3510,3048,1494,484,79
11710580,2021,4,1,1177,1355,4532,5328,3465,3414,3063,1483,493,79
11710580,2021,5,0,1176,1364,4503,5319,3468,3399,3072,1473,494,77
11710580,2021,6,0,1168,1338,4495,5339,3438,3365,3090,1469,489,79
11710580,2021,7,0,1155,1333,4454,5345,3412,3356,3084,1480,496,78
11710580,2021,8,0,1153,1326,4458,5332,3404,3356,3083,1484,494,78
11710580,2021,9,0,1140,1309,4434,5295,3402,3343,3087,1484,494,81
11710580,2021,10,0,1115,1299,4423,5286,3370,3349,3090,1471,501,83
11710580,2021,11,0,1109,1289,4368,5298,3366,3316,3079,1477,500,83
11710580,2021,12,0,1091,1283,4334,5326,3343,3323,3073,1479,511,82
11710590,2021,1,12,1612,1920,2919,3045,3163,3341,2846,1180,416,81
11710590,2021,2,12,1574,1907,2845,2960,3149,3280,2778,1193,411,86
11710590,2021,4,5,1530,1847,2762,2859,3082,3165,2708,1156,405,80
11710590,2021,5,5,1517,1830,2717,2853,3061,3148,2715,1156,408,80
11710590,2021,6,5,1511,1826,2718,2831,3056,3135,2728,1162,408,80
11710590,2021,7,5,1514,1836,2688,2804,3074,3122,2744,1157,411,79
11710590,2021,8,5,1506,1830,2653,2777,3053,3106,2757,1160,409,79
11710590,2021,9,5,1492,1815,2635,2772,3018,3111,2745,1158,407,82
11710590,2021,10,5,1503,1797,2618,2776,3012,3114,2737,1161,415,81
11710590,2021,11,4,1496,1793,2616,2746,3005,3130,2733,1162,418,80
11710590,2021,12,3,1471,1794,2608,2737,2999,3129,2718,1161,426,84
11710600,2021,1,9,1591,1894,5601,7007,4889,4725,3933,2005,635,88
11710600,2021,2,9,1570,1889,5542,7004,4891,4736,3939,2007,639,93
11710600,2021,4,7,1567,1845,5481,6911,4841,4655,3949,1995,639,91
11710600,2021,5,7,1542,1848,5495,6888,4825,4669,3957,1994,643,93
11710600,2021,6,7,1538,1846,5495,6893,4797,4678,3975,2005,643,91
11710600,2021,7,7,1524,1838,5456,6878,4787,4645,3983,1996,652,93
11710600,2021,8,7,1503,1824,5452,6861,4770,4643,3994,1998,660,92
11710600,2021,9,7,1489,1823,5434,6850,4782,4632,3992,1994,666,92
11710600,2021,10,7,1473,1841,5374,6819,4791,4643,3986,1978,666,91
11710600,2021,11,6,1453,1848,5362,6808,4797,4628,3972,1979,669,89
11710600,2021,12,6,1442,1844,5354,6799,4800,4632,3971,1976,669,91
11710610,2021,1,13,1573,2023,5385,6634,5211,4500,3678,1718,541,103
11710610,2021,2,12,1542,1986,5347,6596,5184,4488,3688,1730,542,106
11710610,2021,4,7,1513,1967,5319,6532,5118,4465,3708,1728,540,106
11710610,2021,5,7,1493,1972,5274,6538,5082,4466,3726,1734,551,107
11710610,2021,6,8,1482,1971,5256,6518,5090,4427,3743,1739,558,107
11710610,2021,7,7,1464,1970,5250,6497,5088,4412,3735,1745,559,108
11710610,2021,8,8,1464,1959,5252,6473,5034,4377,3734,1759,562,108
11710610,2021,9,8,1456,1928,5202,6433,5007,4373,3734,1744,567,104
11710610,2021,10,8,1444,1931,5143,6405,4990,4372,3723,1746,575,106
11710610,2021,11,4,1426,1924,5121,6385,4976,4356,3722,1746,572,108
11710610,2021,12,3,1440,1913,5145,6382,4975,4323,3709,1744,583,108
11710620,2021,1,7,1622,1881,4166,4789,3904,4729,3690,1572,590,79
11710620,2021,2,7,1612,1867,4161,4771,3888,4704,3708,1566,589,84
11710620,2021,4,3,1590,1856,4118,4710,3873,4654,3743,1546,584,85
11710620,2021,5,3,1573,1836,4110,4686,3832,4660,3750,1541,584,87
11710620,2021,6,3,1582,1829,4080,4659,3818,4637,3763,1543,587,86
11710620,2021,7,4,1580,1820,4057,4656,3808,4628,3775,1551,600,85
11710620,2021,8,4,1583,1810,4013,4641,3808,4622,3795,1555,605,89
11710620,2021,9,4,1573,1787,3995,4629,3797,4627,3808,1542,602,94
11710620,2021,10,3,1576,1777,3983,4604,3796,4582,3824,1540,607,95
11710620,2021,11,3,1570,1765,3934,4588,3768,4574,3833,1543,613,95
11710620,2021,12,2,1569,1766,3908,4599,3759,4558,3823,1554,615,99
11710631,2021,1,5,3222,2188,3501,5265,4424,4033,3306,1337,313,59
11710631,2021,2,5,3180,2197,3427,5173,4392,4059,3370,1366,321,60
11710631,2021,4,3,3079,2245,3306,5018,4356,3983,3410,1391,320,68
11710631,2021,5,3,3121,2279,3288,5040,4403,3978,3488,1402,331,70
11710631,2021,6,3,3104,2285,3288,5004,4408,3970,3529,1405,339,68
11710631,2021,7,3,3108,2302,3257,4976,4446,3978,3561,1433,342,67
11710631,2021,8,3,3085,2287,3237,4895,4444,3965,3567,1447,342,66
11710631,2021,9,2,3085,2288,3201,4872,4467,3944,3576,1471,345,65
11710631,2021,10,2,3075,2310,3163,4856,4485,3951,3582,1477,349,66
11710631,2021,11,2,3076,2315,3124,4838,4499,3959,3605,1478,347,66
11710631,2021,12,2,3094,2316,3092,4793,4508,3957,3611,1481,345,66
11710632,2021,1,12,2561,3535,4558,4815,5629,5250,4098,1714,646,109
11710632,2021,2,12,2555,3517,4539,4796,5658,5235,4127,1710,650,111
11710632,2021,4,5,2534,3471,4535,4749,5604,5244,4139,1703,657,107
11710632,2021,5,6,2535,3451,4508,4744,5582,5228,4155,1698,658,108
11710632,2021,6,6,2533,3437,4497,4728,5569,5218,4174,1695,662,107
11710632,2021,7,6,2505,3444,4498,4693,5558,5229,4177,1697,659,109
11710632,2021,8,5,2480,3421,4486,4706,5540,5216,4188,1714,661,111
11710632,2021,9,5,2459,3417,4463,4691,5534,5228,4200,1718,656,111
11710632,2021,10,5,2446,3408,4462,4689,5506,5236,4222,1711,660,112
11710632,2021,11,5,2426,3404,4441,4672,5475,5227,4229,1701,663,109
11710632,2021,12,5,2410,3399,4390,4643,5470,5193,4244,1700,663,112
11710641,2021,1,13,1351,1521,3297,3577,2901,3384,2941,1202,407,70
11710641,2021,2,13,1337,1506,3268,3554,2902,3369,2958,1210,407,72
11710641,2021,4,5,1300,1496,3178,3539,2880,3338,2963,1203,409,73
11710641,2021,5,5,1293,1479,3164,3493,2879,3322,2981,1224,409,73
11710641,2021,6,5,1280,1470,3150,3478,2872,3320,2997,1220,415,73
11710641,2021,7,5,1276,1462,3148,3481,2848,3320,2987,1219,412,75
11710641,2021,8,5,1268,1457,3154,3475,2839,3315,2993,1218,415,76
11710641,2021,9,5,1258,1453,3137,3460,2832,3317,2997,1206,416,75
11710641,2021,10,5,1250,1453,3089,3452,2818,3313,3008,1207,421,76
11710641,2021,11,4,1240,1447,3077,3435,2828,3302,3012,1201,423,77
11710641,2021,12,4,1236,1442,3088,3414,2817,3277,3028,1202,427,77
11710642,2021,1,9,1670,1453,5249,7516,4326,3520,3145,1630,676,114
11710642,2021,2,8,1649,1449,5241,7449,4334,3517,3156,1637,689,112
11710642,2021,4,6,1655,1435,5221,7430,4340,3507,3168,1630,687,113
11710642,2021,5,6,1637,1437,5190,7454,4346,3510,3175,1627,690,115
11710642,2021,6,6,1643,1423,5183,7436,4362,3480,3177,1634,697,116
11710642,2021,7,6,1639,1418,5178,7399,4364,3492,3187,1636,688,114
11710642,2021,8,6,1609,1401,5196,7366,4352,3479,3182,1643,688,113
11710642,2021,9,6,1577,1414,5149,7316,4345,3494,3198,1641,686,112
11710642,2021,10,6,1574,1413,5134,7287,4330,3506,3224,1649,682,118
11710642,2021,11,6,1562,1420,5100,7284,4355,3515,3239,1660,682,121
11710642,2021,12,4,1534,1405,5099,7250,4365,3503,3244,1661,683,123
11710646,2021,1,4,2376,2763,4119,4791,4795,4876,3782,1722,676,158
11710646,2021,2,4,2356,2725,4098,4743,4781,4888,3796,1731,678,153
11710646,2021,4,5,2317,2690,4062,4717,4727,4836,3820,1737,671,153
11710646,2021,5,5,2282,2691,4039,4695,4700,4814,3865,1738,670,145
11710646,2021,6,5,2277,2677,4018,4666,4701,4788,3883,1735,671,149
11710646,2021,7,5,2272,2664,4005,4661,4676,4777,3910,1749,667,149
11710646,2021,8,7,2270,2627,3985,4645,4620,4785,3919,1747,660,148
11710646,2021,9,8,2269,2639,3958,4601,4631,4799,3920,1738,666,146
11710646,2021,10,9,2286,2629,3967,4603,4622,4802,3953,1767,675,145
11710646,2021,11,10,2279,2619,3970,4623,4627,4802,4002,1791,687,143
11710646,2021,12,9,2256,2602,3978,4602,4629,4784,4042,1794,697,141
11710647,2021,1,3,5077,4084,2992,5390,6370,3638,2371,993,325,94
11710647,2021,2,3,5146,4139,3006,5425,6443,3682,2449,1030,338,99
11710647,2021,4,3,5101,4235,3033,5401,6489,3778,2550,1058,355,99
11710647,2021,5,5,5091,4266,3069,5416,6531,3818,2563,1081,356,96
11710647,2021,6,5,5067,4277,3061,5360,6578,3814,2590,1098,356,95
11710647,2021,7,4,5024,4315,3075,5348,6600,3819,2621,1107,359,95
11710647,2021,8,5,5799,4498,3205,6100,6988,4045,2686,1151,388,97
11710647,2021,9,6,6256,4625,3319,6574,7260,4222,2812,1201,405,102
11710647,2021,10,6,6425,4718,3386,6716,7428,4369,2886,1243,418,102
11710647,2021,11,5,6461,4841,3511,6774,7554,4550,2928,1261,439,103
11710647,2021,12,4,6543,4970,3586,6816,7710,4686,2971,1265,443,101
11710650,2021,1,13,1279,1786,5088,6162,4451,4110,3370,1629,530,72
11710650,2021,2,13,1258,1774,5087,6153,4463,4103,3390,1629,534,76
11710650,2021,4,5,1230,1736,5089,6117,4409,4097,3405,1615,509,76
11710650,2021,5,5,1227,1723,5075,6094,4394,4087,3449,1617,515,75
11710650,2021,6,5,1216,1707,5087,6084,4410,4070,3462,1630,513,74
11710650,2021,7,5,1215,1694,5068,6058,4411,4069,3460,1636,519,76
11710650,2021,8,5,1210,1683,5055,6023,4414,4044,3472,1624,526,73
11710650,2021,9,5,1210,1685,5046,5997,4400,4045,3492,1624,526,73
11710650,2021,10,4,1194,1673,5034,5984,4361,4039,3503,1631,526,77
11710650,2021,11,4,1183,1681,4988,5984,4346,4029,3505,1623,529,80
11710650,2021,12,4,1182,1674,4992,6017,4316,4031,3498,1627,532,80
11710670,2021,1,31,4120,5876,3309,4012,8683,4879,2911,1614,496,86
11710670,2021,2,20,4105,5828,3295,3956,8667,4893,2904,1619,498,79
11710670,2021,4,2,4018,5822,3308,3861,8580,4912,2950,1584,484,66
11710670,2021,5,2,3981,5831,3276,3797,8557,4955,2939,1595,485,66
11710670,2021,6,2,3965,5819,3287,3768,8535,4985,2956,1602,491,64
11710670,2021,7,3,3916,5818,3294,3739,8509,5041,2944,1614,500,62
11710670,2021,8,4,3887,5770,3296,3676,8465,5035,2966,1625,505,63
11710670,2021,9,5,3843,5763,3278,3621,8431,5056,2978,1639,516,64
11710670,2021,10,5,3825,5770,3281,3600,8409,5095,2979,1655,526,65
11710670,2021,11,5,3810,5744,3270,3566,8359,5114,2980,1664,527,66
11710670,2021,12,5,3788,5720,3269,3512,8332,5124,3003,1681,535,67
11710680,2021,1,12,3263,4046,3866,4407,6274,5305,4647,2461,712,138
11710680,2021,2,10,3260,4060,3836,4358,6273,5283,4661,2498,719,135
11710680,2021,4,5,3207,4044,3775,4243,6226,5192,4694,2484,713,130
11710680,2021,5,4,3192,4048,3769,4227,6196,5212,4723,2484,719,132
11710680,2021,6,4,3172,4029,3770,4187,6184,5218,4747,2509,727,133
11710680,2021,7,4,3144,4026,3768,4152,6185,5222,4771,2511,730,138
11710680,2021,8,5,3081,4022,3736,4075,6176,5229,4768,2530,737,135
11710680,2021,9,5,3077,4006,3727,4044,6163,5230,4772,2538,739,136
11710680,2021,10,4,3063,3997,3714,3998,6162,5241,4769,2552,751,138
11710680,2021,11,4,3029,4017,3688,3948,6170,5241,4783,2563,763,137
11710680,2021,12,4,3040,4005,3685,3916,6186,5249,4783,2572,762,136
11710690,2021,1,21,2820,2387,2023,3060,4399,2913,2446,1184,369,78
11710690,2021,2,21,2787,2384,2016,3022,4384,2928,2461,1195,371,77
11710690,2021,4,1,2729,2393,1993,2944,4353,2928,2446,1168,363,68
11710690,2021,5,1,2705,2399,1992,2914,4353,2951,2465,1166,366,68
11710690,2021,6,1,2682,2410,1973,2889,4360,2947,2450,1181,369,70
11710690,2021,7,2,2645,2425,1967,2849,4350,2964,2467,1183,373,71
11710690,2021,8,2,2627,2420,1955,2823,4348,2963,2486,1185,377,77
11710690,2021,9,2,2605,2423,1940,2790,4346,2975,2503,1193,383,75
11710690,2021,10,2,2597,2431,1943,2746,4372,2984,2527,1195,380,75
11710690,2021,11,2,2599,2444,1945,2736,4394,3003,2535,1197,378,76
11710690,2021,12,2,2599,2449,1944,2716,4403,3015,2536,1197,381,76
11710710,2021,1,13,1474,1732,2023,2340,2775,2654,2452,1165,449,85
11710710,2021,2,13,1456,1723,2038,2320,2771,2666,2456,1178,452,84
11710710,2021,4,5,1423,1721,2001,2241,2776,2637,2419,1150,440,79
11710710,2021,5,5,1414,1722,1994,2213,2782,2628,2455,1149,450,82
11710710,2021,6,5,1399,1725,1994,2199,2767,2637,2454,1146,451,83
11710710,2021,7,6,1407,1738,1977,2202,2767,2636,2453,1142,455,84
11710710,2021,8,6,1396,1733,1964,2167,2757,2630,2461,1142,459,84
11710710,2021,9,6,1409,1720,1941,2164,2751,2639,2460,1143,460,85
11710710,2021,10,6,1406,1719,1928,2141,2768,2641,2471,1143,455,87
11710710,2021,11,6,1389,1726,1928,2126,2771,2661,2478,1149,452,91
11710710,2021,12,5,1379,1725,1931,2117,2771,2666,2479,1155,454,93
11710720,2021,1,3,593,1034,1283,1014,1399,1675,1449,933,411,73
11710720,2021,2,4,577,1024,1273,1003,1389,1678,1454,932,419,72
11710720,2021,4,4,564,1022,1273,982,1359,1672,1463,909,416,68
